order_id,order_date,ship_date,region,segment,category,sub_category,product_name,sales,profit,discount,quantity,ship_mode
CA-2017-152912,11/9/2017,11/12/2017,East,Corporate,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,4.4344,0,2,Second Class
CA-2017-152912,11/9/2017,11/12/2017,East,Corporate,Technology,Accessories,Maxell�iVDR EX 500GB Cartridge,826.62,355.4466,0,3,Second Class
CA-2017-152912,11/9/2017,11/12/2017,East,Corporate,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633.14,473.6106,0,9,Second Class
CA-2017-152912,11/9/2017,11/12/2017,East,Corporate,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544.38,157.8702,0,3,Second Class
CA-2014-123498,11/7/2014,11/9/2014,Central,Corporate,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,-44.2782,0.8,3,First Class
CA-2014-123498,11/7/2014,11/9/2014,Central,Corporate,Office Supplies,Envelopes,Staple envelope,74.352,26.9526,0.2,3,First Class
CA-2017-159352,3/12/2017,3/17/2017,East,Corporate,Technology,Phones,PowerGen Dual USB Car Charger,69.93,32.1678,0,7,Standard Class
US-2017-146416,10/20/2017,10/22/2017,West,Corporate,Office Supplies,Labels,Avery 510,3.75,1.8,0,1,Second Class
US-2017-146416,10/20/2017,10/22/2017,West,Corporate,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.928,7.5864,0.2,4,Second Class
US-2015-163783,12/27/2015,1/1/2016,Central,Home Office,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,-3.168,0.2,3,Standard Class
CA-2017-123981,10/2/2017,10/8/2017,East,Corporate,Technology,Phones,Plantronics 81402,65.99,17.1574,0,1,Standard Class
CA-2017-158953,6/4/2017,6/8/2017,Central,Corporate,Office Supplies,Binders,Presstex Flexible Ring Binders,6.37,-9.555,0.8,7,Standard Class
CA-2014-165428,9/1/2014,9/4/2014,Central,Consumer,Office Supplies,Binders,Prestige Round Ring Binders,3.648,-6.0192,0.8,3,First Class
CA-2014-165428,9/1/2014,9/4/2014,Central,Consumer,Office Supplies,Paper,Xerox 216,31.104,10.8864,0.2,6,First Class
CA-2016-169026,8/8/2016,8/13/2016,South,Home Office,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",23.34,0.2334,0,3,Standard Class
CA-2017-109750,7/22/2017,7/28/2017,East,Corporate,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",29.97,14.0859,0,3,Standard Class
CA-2015-149384,7/10/2015,7/10/2015,West,Consumer,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3.366,-2.244,0.7,3,Same Day
CA-2014-131527,12/1/2014,12/7/2014,South,Consumer,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.968,9.5968,0.2,4,Standard Class
CA-2017-164000,12/18/2017,12/22/2017,East,Corporate,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,18.704,2.338,0.2,7,Standard Class
CA-2014-164224,5/18/2014,5/20/2014,East,Consumer,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,149.232,3.7308,0.2,3,Second Class
CA-2014-164224,5/18/2014,5/20/2014,East,Consumer,Office Supplies,Paper,Xerox 1949,15.936,5.7768,0.2,4,Second Class
CA-2014-158372,11/10/2014,11/16/2014,West,Consumer,Technology,Phones,Jabra SPEAK 410,601.536,60.1536,0.2,8,Standard Class
CA-2014-158372,11/10/2014,11/16/2014,West,Consumer,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.99,4.2861,0,1,Standard Class
CA-2014-158372,11/10/2014,11/16/2014,West,Consumer,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,11.1664,0,2,Standard Class
CA-2014-158372,11/10/2014,11/16/2014,West,Consumer,Office Supplies,Paper,"Southworth 100% R�sum� Paper, 24lb.",62.24,28.008,0,8,Standard Class
CA-2014-158372,11/10/2014,11/16/2014,West,Consumer,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.2,14.896,0,5,Standard Class
CA-2014-158372,11/10/2014,11/16/2014,West,Consumer,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,18.3264,0,8,Standard Class
CA-2016-108882,1/9/2016,1/15/2016,West,Corporate,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,349.95,118.983,0,5,Standard Class
CA-2016-108882,1/9/2016,1/15/2016,West,Corporate,Technology,Phones,netTALK DUO VoIP Telephone Service,377.928,141.723,0.2,9,Standard Class
US-2017-108245,9/22/2017,9/27/2017,Central,Corporate,Office Supplies,Envelopes,Staple envelope,13.392,5.022,0.2,3,Standard Class
US-2017-108245,9/22/2017,9/27/2017,Central,Corporate,Office Supplies,Binders,Insertable Tab Post Binder Dividers,11.228,-18.5262,0.8,7,Standard Class
CA-2014-142314,12/23/2014,12/28/2014,Central,Consumer,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,207.24,58.0272,0,11,Standard Class
CA-2016-132409,5/26/2016,6/1/2016,East,Corporate,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,0.1692,0.2,1,Standard Class
CA-2016-132409,5/26/2016,6/1/2016,East,Corporate,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,6.534,0.2,2,Standard Class
CA-2017-150189,7/8/2017,7/10/2017,West,Consumer,Office Supplies,Labels,Avery 485,75.18,35.3346,0,6,First Class
CA-2014-114433,5/13/2014,5/17/2014,West,Consumer,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,149.97,52.4895,0,3,Standard Class
CA-2017-104640,11/10/2017,11/16/2017,East,Corporate,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931.176,314.2719,0.2,3,Standard Class
CA-2017-104640,11/10/2017,11/16/2017,East,Corporate,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,430.88,124.9552,0,2,Standard Class
US-2015-137008,10/2/2015,10/8/2015,East,Corporate,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,94.85,45.528,0,5,Standard Class
US-2015-137008,10/2/2015,10/8/2015,East,Corporate,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,51.12,23.004,0,4,Standard Class
US-2015-137008,10/2/2015,10/8/2015,East,Corporate,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,90.0,32.4,0,1,Standard Class
CA-2014-108189,10/2/2014,10/5/2014,West,Corporate,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,3.4104,0.2,2,First Class
CA-2014-108189,10/2/2014,10/5/2014,West,Corporate,Office Supplies,Fasteners,Staples,4.672,1.46,0.2,2,First Class
CA-2014-108189,10/2/2014,10/5/2014,West,Corporate,Technology,Phones,Bose SoundLink Bluetooth Speaker,318.4,107.46,0.2,2,First Class
CA-2014-108189,10/2/2014,10/5/2014,West,Corporate,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,4.6284,0.2,6,First Class
CA-2014-108189,10/2/2014,10/5/2014,West,Corporate,Office Supplies,Supplies,Stiletto Hand Letter Openers,15.36,-3.264,0.2,2,First Class
CA-2014-108189,10/2/2014,10/5/2014,West,Corporate,Technology,Phones,Pyle PMP37LED,230.376,20.1579,0.2,3,First Class
CA-2014-108189,10/2/2014,10/5/2014,West,Corporate,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,7.16,-0.0895,0.2,1,First Class
CA-2014-154641,8/11/2014,8/16/2014,East,Consumer,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,18.767,0,1,Standard Class
CA-2017-131625,9/1/2017,9/5/2017,East,Consumer,Furniture,Furnishings,"Seth Thomas 12"" Clock w/ Goldtone Case",114.9,39.066,0,5,Second Class
US-2017-156356,4/16/2017,4/22/2017,Central,Consumer,Office Supplies,Binders,Satellite Sectional Post Binders,26.046,-44.2782,0.8,3,Standard Class
US-2017-156356,4/16/2017,4/22/2017,Central,Consumer,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",2.896,-4.7784,0.8,1,Standard Class
US-2017-156356,4/16/2017,4/22/2017,Central,Consumer,Office Supplies,Storage,Tennsco Commercial Shelving,32.544,-7.7292,0.2,2,Standard Class
CA-2016-138933,4/24/2016,4/27/2016,West,Consumer,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,3.984,1.3944,0.2,1,First Class
CA-2016-140746,1/15/2016,1/15/2016,East,Consumer,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",181.797,-15.5826,0.3,1,Same Day
CA-2016-146836,5/2/2016,5/2/2016,East,Consumer,Office Supplies,Storage,Super Decoflex Portable Personal File,44.94,12.5832,0,3,Same Day
CA-2016-146836,5/2/2016,5/2/2016,East,Consumer,Office Supplies,Binders,Poly Designer Cover & Back,45.576,15.9516,0.2,3,Same Day
US-2016-127971,11/20/2016,11/27/2016,Central,Corporate,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,-77.333,0.3,5,Standard Class
US-2016-127971,11/20/2016,11/27/2016,Central,Corporate,Technology,Phones,Samsung HM1900 Bluetooth Headset,122.92,46.095,0.2,7,Standard Class
US-2016-127971,11/20/2016,11/27/2016,Central,Corporate,Furniture,Furnishings,Eldon Wave Desk Accessories,7.068,-2.8272,0.6,3,Standard Class
US-2016-140809,2/1/2016,2/3/2016,South,Corporate,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,14.677,0,5,First Class
CA-2017-114524,3/31/2017,4/5/2017,Central,Consumer,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",13.468,-22.8956,0.8,13,Second Class
CA-2017-113355,12/1/2017,12/5/2017,Central,Consumer,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,219.8,24.7275,0.2,5,Standard Class
CA-2017-113355,12/1/2017,12/5/2017,Central,Consumer,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,317.058,-18.1176,0.3,3,Standard Class
US-2017-140907,12/10/2017,12/12/2017,West,Corporate,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,4.908,0,3,Second Class
US-2017-140907,12/10/2017,12/12/2017,West,Corporate,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,324.9,38.988,0,5,Second Class
US-2017-140907,12/10/2017,12/12/2017,West,Corporate,Office Supplies,Art,Col-Erase Pencils with Erasers,18.24,5.2896,0,3,Second Class
CA-2016-159730,9/17/2016,9/21/2016,West,Home Office,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,9.9652,0.2,2,Standard Class
CA-2016-159730,9/17/2016,9/21/2016,West,Home Office,Technology,Phones,Clarity 53712,105.584,7.9188,0.2,2,Standard Class
CA-2016-157868,12/23/2016,12/29/2016,Central,Corporate,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",24.85,11.6795,0,7,Standard Class
CA-2017-119389,4/17/2017,4/19/2017,East,Consumer,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,5.2773,0.2,3,First Class
CA-2017-110373,10/27/2017,10/30/2017,Central,Home Office,Office Supplies,Art,Prang Colored Pencils,7.056,2.205,0.2,3,Second Class
CA-2017-110373,10/27/2017,10/30/2017,Central,Home Office,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,27.184,2.0388,0.2,2,Second Class
CA-2016-155474,7/8/2016,7/14/2016,West,Consumer,Technology,Phones,Logitech Mobile Speakerphone P710e -�speaker phone,107.984,9.4486,0.2,1,Standard Class
CA-2016-155474,7/8/2016,7/14/2016,West,Consumer,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,6.03,0.2,3,Standard Class
CA-2015-155453,8/9/2015,8/14/2015,South,Corporate,Office Supplies,Labels,Avery File Folder Labels,4.608,1.6704,0.2,2,Standard Class
US-2016-161844,12/9/2016,12/14/2016,South,Corporate,Furniture,Tables,Hon 61000 Series Interactive Training Tables,79.974,-29.3238,0.4,3,Second Class
US-2016-161844,12/9/2016,12/14/2016,South,Corporate,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,-2.0622,0.7,2,Second Class
US-2016-162103,11/13/2016,11/17/2016,Central,Home Office,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3.136,-4.704,0.8,2,Standard Class
CA-2014-151554,11/14/2014,11/15/2014,Central,Corporate,Office Supplies,Paper,Xerox 221,20.736,7.2576,0.2,4,First Class
CA-2014-140662,11/17/2014,11/19/2014,West,Corporate,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,99.98,7.9984,0,2,First Class
CA-2014-140662,11/17/2014,11/19/2014,West,Corporate,Office Supplies,Paper,Xerox 1941,733.95,352.296,0,7,First Class
CA-2014-140662,11/17/2014,11/19/2014,West,Corporate,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,241.44,72.432,0,3,First Class
CA-2016-122518,3/4/2016,3/8/2016,South,Corporate,Office Supplies,Labels,Avery 518,10.08,3.528,0.2,4,Second Class
US-2014-126571,10/11/2014,10/15/2014,East,Consumer,Office Supplies,Storage,Fellowes High-Stak Drawer Files,281.904,10.5714,0.2,2,Standard Class
US-2014-126571,10/11/2014,10/15/2014,East,Consumer,Office Supplies,Envelopes,Airmail Envelopes,201.432,67.9833,0.2,3,Standard Class
CA-2014-143840,5/22/2014,5/29/2014,South,Consumer,Technology,Phones,Nortel Networks T7316 E Nt8 B27,135.98,33.995,0,2,Standard Class
CA-2014-143840,5/22/2014,5/29/2014,South,Consumer,Technology,Phones,Plantronics Encore H101 Dual Earpieces�Headset,44.95,12.586,0,1,Standard Class
CA-2014-115980,7/15/2014,7/19/2014,Central,Corporate,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,2.97,1.3068,0,3,Standard Class
CA-2014-115980,7/15/2014,7/19/2014,Central,Corporate,Office Supplies,Fasteners,Advantus Push Pins,6.54,2.6814,0,3,Standard Class
CA-2015-155145,12/27/2015,12/29/2015,West,Corporate,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,7.92,3.4848,0,8,Second Class
CA-2015-146038,2/9/2015,2/16/2015,West,Consumer,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",203.92,22.941,0.2,5,Standard Class
CA-2017-133865,5/8/2017,5/12/2017,West,Home Office,Technology,Copiers,Canon Imageclass D680 Copier / Fax,3359.952,1049.985,0.2,6,Standard Class
CA-2017-116358,11/2/2017,11/6/2017,Central,Corporate,Office Supplies,Fasteners,Staples,18.24,9.12,0,3,Standard Class
CA-2017-116358,11/2/2017,11/6/2017,Central,Corporate,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",27.78,9.1674,0,6,Standard Class
CA-2014-102988,4/5/2014,4/9/2014,South,Corporate,Office Supplies,Art,Crayola Colored Pencils,22.96,7.5768,0,7,Second Class
CA-2014-102988,4/5/2014,4/9/2014,South,Corporate,Technology,Phones,AT&T CL82213,28.99,8.4071,0,1,Second Class
CA-2014-102988,4/5/2014,4/9/2014,South,Corporate,Office Supplies,Paper,Xerox 1957,12.96,6.3504,0,2,Second Class
CA-2014-102988,4/5/2014,4/9/2014,South,Corporate,Office Supplies,Art,Newell 321,22.96,6.6584,0,7,Second Class
CA-2014-102988,4/5/2014,4/9/2014,South,Corporate,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,4164.05,83.281,0,5,Second Class
US-2014-117170,9/17/2014,9/24/2014,South,Consumer,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,13.1956,0.2,2,Standard Class
US-2014-117170,9/17/2014,9/24/2014,South,Consumer,Office Supplies,Paper,Xerox 1924,4.624,1.6762,0.2,1,Standard Class
CA-2014-159478,9/30/2014,10/6/2014,East,Corporate,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,5.1816,0,3,Standard Class
CA-2014-103702,9/12/2014,9/17/2014,East,Consumer,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",63.924,-46.8776,0.7,7,Standard Class
CA-2017-150525,2/20/2017,2/25/2017,Central,Home Office,Office Supplies,Art,Newell 351,6.56,1.9024,0,2,Standard Class
CA-2017-150525,2/20/2017,2/25/2017,Central,Home Office,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3.4086,0,3,Standard Class
CA-2015-157770,12/13/2015,12/15/2015,West,Consumer,Technology,Phones,Plantronics Voyager Pro Legend,494.376,49.4376,0.2,3,First Class
CA-2015-157770,12/13/2015,12/15/2015,West,Consumer,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",29.2,9.855,0.2,5,First Class
CA-2015-157770,12/13/2015,12/15/2015,West,Consumer,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,248.85,27.3735,0,5,First Class
CA-2015-157770,12/13/2015,12/15/2015,West,Consumer,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,15.2208,0,1,First Class
CA-2016-167290,10/30/2016,11/4/2016,Central,Consumer,Office Supplies,Art,Newell 312,11.68,3.504,0,2,Standard Class
CA-2014-106264,12/26/2014,12/30/2014,West,Consumer,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,11.91,0.1191,0,3,Standard Class
CA-2014-106264,12/26/2014,12/30/2014,West,Consumer,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",3.48,1.1136,0,2,Standard Class
CA-2014-138023,8/15/2014,8/18/2014,Central,Consumer,Office Supplies,Binders,GBC Durable Plastic Covers,30.96,-52.632,0.8,8,First Class
CA-2017-113418,10/1/2017,10/3/2017,East,Home Office,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,1704.89,767.2005,0,11,First Class
US-2015-110569,5/23/2015,5/30/2015,West,Consumer,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,19.194,-12.796,0.7,7,Standard Class
US-2015-110569,5/23/2015,5/30/2015,West,Consumer,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,13.7016,0.2,4,Standard Class
CA-2017-136308,11/16/2017,11/16/2017,West,Corporate,Technology,Machines,Bady BDG101FRU Card Printer,1919.976,215.9973,0.2,3,Same Day
US-2014-159926,11/18/2014,11/22/2014,East,Consumer,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,50.997,-40.7976,0.7,1,Standard Class
US-2014-159926,11/18/2014,11/22/2014,East,Consumer,Office Supplies,Storage,Safco Industrial Wire Shelving,76.792,-16.3183,0.2,1,Standard Class
US-2014-159926,11/18/2014,11/22/2014,East,Consumer,Technology,Phones,Motorola Droid Maxx,539.964,-107.9928,0.4,6,Standard Class
US-2014-159926,11/18/2014,11/22/2014,East,Consumer,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",60.312,5.2773,0.2,3,Standard Class
US-2014-159926,11/18/2014,11/22/2014,East,Consumer,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.944,-1.4256,0.7,3,Standard Class
CA-2014-104738,12/30/2014,1/1/2015,Central,Corporate,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,12.984,4.7067,0.2,3,Second Class
CA-2014-104738,12/30/2014,1/1/2015,Central,Corporate,Technology,Phones,"Plantronics CS 50-USB -�headset�- Convertible, Monaural",217.584,19.0386,0.2,2,Second Class
CA-2014-104738,12/30/2014,1/1/2015,Central,Corporate,Technology,Phones,AT&T 1080 Corded phone,328.776,28.7679,0.2,3,Second Class
CA-2014-104738,12/30/2014,1/1/2015,Central,Corporate,Office Supplies,Binders,Acco Hanging Data Binders,2.286,-3.6576,0.8,3,Second Class
CA-2014-104738,12/30/2014,1/1/2015,Central,Corporate,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.984,14.3952,0.2,2,Second Class
CA-2015-144386,11/5/2015,11/11/2015,East,Corporate,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",25.344,8.8704,0.2,6,Standard Class
CA-2016-111416,9/17/2016,9/22/2016,East,Consumer,Office Supplies,Binders,Avery Arch Ring Binders,232.4,78.435,0.2,5,Standard Class
CA-2016-162747,3/20/2016,3/25/2016,South,Corporate,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,38.038,0,7,Second Class
US-2014-133130,9/27/2014,10/1/2014,West,Consumer,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,45.294,0.2,5,Standard Class
US-2014-133130,9/27/2014,10/1/2014,West,Consumer,Office Supplies,Paper,Xerox 1919,81.98,40.1702,0,2,Standard Class
CA-2017-169978,12/24/2017,12/28/2017,East,Consumer,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,271.764,48.3136,0.1,2,Standard Class
CA-2017-169978,12/24/2017,12/28/2017,East,Consumer,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",14.376,4.8519,0.2,3,Standard Class
CA-2017-161739,11/10/2017,11/15/2017,Central,Corporate,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,341.96,-427.45,0.6,5,Second Class
CA-2015-165057,9/11/2015,9/15/2015,West,Consumer,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,181.35,48.9645,0,9,Standard Class
CA-2015-165057,9/11/2015,9/15/2015,West,Consumer,Office Supplies,Labels,Avery 474,8.64,4.2336,0,3,Standard Class
CA-2014-134551,12/20/2014,12/25/2014,South,Consumer,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,43.512,3.8073,0.2,7,Standard Class
